,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price,price_per_sqft
1552,3,1.0,1300.0,1.0,3520.0,3520.0,98109,1000000.0,76923076.92307693
1553,2,1.0,780.0,1.0,8184.0,8184.0,98118,675000.0,86538461.53846154
1554,5,6.0,6990.0,1.0,4703.0,4703.0,98103,1880000.0,26895565.092989985
1555,2,2.5,867.0,1.0,1753.0,1753.0,98115,679000.0,78316032.29527105
1557,3,2.5,2120.0,1.0,5120.0,5120.0,98122,1365000.0,64386792.45283019
1559,2,2.0,1163.0,1.0,583.0,583.0,98117,648800.0,55786758.38349097
1561,3,2.0,1740.0,1.0,8309.0,8309.0,98115,1070000.0,61494252.873563215
1562,4,3.0,1810.0,1.0,5850.0,5850.0,98116,1118000.0,61767955.80110497
1564,3,1.0,1177.0,1.0,6150.0,6150.0,98126,650000.0,55225148.68309261
1565,2,1.5,770.0,1.0,850.0,850.0,98116,550000.0,71428571.42857143
1566,4,2.0,1870.0,1.0,5280.0,5280.0,98199,1040000.0,55614973.262032084
1567,1,1.0,696.0,1.0,4.27,186001.19999999998,98115,305000.0,43821839.08045977
1568,3,2.5,1380.0,1.0,1464.0,1464.0,98126,523750.0,37952898.55072464
1569,2,1.0,1650.0,1.0,6650.0,6650.0,98106,630000.0,38181818.18181818
1570,3,2.0,1640.0,1.0,5145.0,5145.0,98106,700000.0,42682926.82926829
1571,3,3.5,1360.0,1.0,1248.0,1248.0,98103,700000.0,51470588.23529412
1572,3,1.0,970.0,1.0,8160.0,8160.0,98177,625000.0,64432989.690721646
1574,5,2.0,2180.0,1.0,8100.0,8100.0,98122,950000.0,43577981.65137614
1575,4,3.5,2970.0,1.0,3751.0,3751.0,98103,2080000.0,70033670.03367004
1576,4,2.0,2340.0,1.0,4560.0,4560.0,98103,1800000.0,76923076.92307693
1577,3,3.0,1420.0,1.0,6037.0,6037.0,98115,950000.0,66901408.450704224
1578,3,2.5,1520.0,1.0,2814.0,2814.0,98108,818000.0,53815789.473684214
1579,2,2.0,1242.0,1.0,742.0,742.0,98122,769950.0,61992753.623188406
1580,4,3.0,3410.0,1.0,7389.0,7389.0,98144,1850000.0,54252199.41348974
1581,4,1.0,1150.0,1.0,5665.0,5665.0,98118,575000.0,50000000.0
1583,3,2.0,1170.0,1.0,979.0,979.0,98144,740000.0,63247863.24786325
1584,3,2.0,1360.0,1.0,8100.0,8100.0,98125,850000.0,62500000.0
1585,2,2.0,1200.0,1.0,1948.0,1948.0,98125,620000.0,51666666.666666664
1586,4,2.0,2680.0,1.0,6035.0,6035.0,98177,950000.0,35447761.19402985
1587,2,1.0,670.0,1.0,6300.0,6300.0,98126,510000.0,76119402.98507462
1589,3,3.5,1240.0,1.0,1164.0,1164.0,98116,690000.0,55645161.29032258
1591,4,3.0,2940.0,1.0,4000.0,4000.0,98126,1250000.0,42517006.80272109
1592,2,2.0,1187.0,1.0,1093.0,1093.0,98115,750000.0,63184498.73631003
1593,4,2.0,1488.0,1.0,3920.0,3920.0,98115,750000.0,50403225.80645161
1594,3,1.0,970.0,1.0,0.28,12196.800000000001,98146,515000.0,53092783.50515464
1595,3,2.5,1681.0,1.0,3.97,172933.2,98126,610000.0,36287923.8548483
1596,2,2.0,1144.0,1.0,4850.0,4850.0,98107,769950.0,67303321.67832167
1597,4,3.5,2860.0,1.0,5880.0,5880.0,98199,1657500.0,57954545.45454545
1599,3,2.5,3100.0,1.0,4120.0,4120.0,98112,2610000.0,84193548.38709678
1600,4,3.5,2400.0,1.0,3060.0,3060.0,98103,1750000.0,72916666.66666667
1601,3,2.5,2920.0,1.0,9918.0,9918.0,98133,985000.0,33732876.71232877
1603,5,3.0,3450.0,1.0,3920.0,3920.0,98109,1981000.0,57420289.85507246
1604,3,2.5,1330.0,1.0,936.0,936.0,98107,819999.0,61654060.15037594
1605,4,3.5,2440.0,1.0,7200.0,7200.0,98125,1185000.0,48565573.7704918
1606,3,3.5,1580.0,1.0,1312.0,1312.0,98144,950000.0,60126582.278481014
1607,3,2.0,2299.0,1.0,6022.0,6022.0,98199,1435000.0,62418442.80121792
1610,5,3.0,2360.0,1.0,2833.0,2833.0,98103,1240000.0,52542372.881355934
1611,4,3.0,1780.0,1.0,5005.0,5005.0,98117,1184000.0,66516853.93258427
1612,3,2.0,2250.0,1.0,8030.0,8030.0,98105,2080000.0,92444444.44444445
1614,5,3.0,1900.0,1.0,8160.0,8160.0,98118,895000.0,47105263.15789474
1615,5,2.5,3090.0,1.0,6161.0,6161.0,98105,1600000.0,51779935.275080904
1616,5,6.5,6240.0,1.0,6750.0,6750.0,98115,3122000.0,50032051.28205128
1618,2,1.0,770.0,1.0,5569.0,5569.0,98115,640000.0,83116883.11688311
1619,1,1.0,820.0,1.0,0.31,13503.6,98121,590000.0,71951219.51219513
1620,3,2.0,1622.0,1.0,1521.0,1521.0,98125,692950.0,42721948.21208385
1621,2,1.0,1210.0,1.0,2000.0,2000.0,98144,725000.0,59917355.37190083
1622,3,1.5,1240.0,1.0,5000.0,5000.0,98117,850000.0,68548387.09677419
1623,3,3.0,2080.0,1.0,2486.0,2486.0,98108,762000.0,36634615.384615384
1624,2,2.0,875.0,1.0,898.0,898.0,98116,625000.0,71428571.42857143
1627,4,2.0,2425.0,1.0,5500.0,5500.0,98105,1295000.0,53402061.8556701
1628,4,2.5,1760.0,1.0,2670.0,2670.0,98144,925000.0,52556818.18181818
1629,2,2.5,994.0,1.0,1388.0,1388.0,98136,670000.0,67404426.55935614
1630,1,1.0,515.0,1.0,1.31,57063.600000000006,98109,387000.0,75145631.06796117
1631,3,3.5,1660.0,1.0,1228.0,1228.0,98144,765000.0,46084337.34939759
1632,4,2.0,1730.0,1.0,7723.0,7723.0,98126,875000.0,50578034.682080925
1633,5,3.0,1790.0,1.0,0.23,10018.800000000001,98125,964000.0,53854748.60335196
1635,2,2.0,1470.0,1.0,1094.0,1094.0,98126,718000.0,48843537.41496599
1636,3,2.0,2440.0,1.0,2700.0,2700.0,98103,1000000.0,40983606.55737705
1637,4,2.0,2880.0,1.0,5000.0,5000.0,98103,1485000.0,51562500.0
1638,3,2.0,1678.0,1.0,1191.0,1191.0,98103,1160000.0,69129916.56734207
1639,3,2.0,1400.0,1.0,1281.0,1281.0,98117,780000.0,55714285.71428572
1640,6,4.5,5200.0,1.0,0.25,10890.0,98144,3050000.0,58653846.15384615
1642,4,3.0,2311.0,1.0,6048.0,6048.0,98115,1211000.0,52401557.76720034
1643,3,1.5,1060.0,1.0,6765.0,6765.0,98178,535000.0,50471698.11320755
1644,2,1.0,1150.0,1.0,7425.0,7425.0,98118,575000.0,50000000.0
1645,5,3.0,2580.0,1.0,4462.0,4462.0,98109,1500000.0,58139534.88372093
1646,4,3.5,3240.0,1.0,5600.0,5600.0,98105,2675000.0,82561728.39506173
1647,5,3.5,3710.0,1.0,5259.0,5259.0,98199,2525000.0,68059299.19137466
1648,4,3.5,1632.0,1.0,0.3,13068.0,98136,825000.0,50551470.5882353
1649,6,7.0,4641.0,1.0,5000.0,5000.0,98112,1850000.0,39862098.685628094
1650,3,3.5,1846.0,1.0,2250.0,2250.0,98107,1170000.0,63380281.69014084
1652,3,2.0,1240.0,1.0,5400.0,5400.0,98117,705000.0,56854838.70967742
1653,2,1.0,1760.0,1.0,4264.0,4264.0,98126,550000.0,31250000.0
1655,1,1.5,1285.0,1.0,0.96,41817.6,98121,1250000.0,97276264.5914397
1656,4,2.5,3707.0,1.0,8100.0,8100.0,98177,2100000.0,56649581.8721338
1657,3,2.0,1120.0,1.0,5518.0,5518.0,98106,600000.0,53571428.571428575
1658,6,5.0,3300.0,1.0,6800.0,6800.0,98105,3598950.0,109059090.9090909
1659,3,2.0,2160.0,1.0,4590.0,4590.0,98115,825000.0,38194444.44444445
1660,2,1.0,1440.0,1.0,7080.0,7080.0,98146,488000.0,33888888.88888889
1661,5,2.0,2567.0,1.0,4995.0,4995.0,98144,1550000.0,60381768.60148033
1662,3,2.0,1960.0,1.0,3300.0,3300.0,98103,865000.0,44132653.06122449
1664,5,3.0,2610.0,1.0,2550.0,2550.0,98109,1795000.0,68773946.36015326
1666,1,1.0,777.0,1.0,4.06,176853.59999999998,98146,244950.0,31525096.525096525
1667,3,3.5,1590.0,1.0,1314.0,1314.0,98144,899000.0,56540880.50314465
1669,3,1.5,1570.0,1.0,3880.0,3880.0,98117,975000.0,62101910.828025475
1670,4,3.0,2440.0,1.0,8556.0,8556.0,98199,1850000.0,75819672.13114753
1671,4,4.0,3463.0,1.0,4304.0,4304.0,98112,2050000.0,59197227.837135434
1672,2,4.5,1840.0,1.0,1500.0,1500.0,98103,1049000.0,57010869.56521739
1673,2,2.0,1554.0,1.0,9.2,400751.99999999994,98115,660000.0,42471042.47104247
1676,2,1.0,950.0,1.0,4300.0,4300.0,98144,337000.0,35473684.21052632
1677,2,2.0,1371.0,1.0,5480.0,5480.0,98116,1295000.0,94456601.02115244
1678,3,2.0,2040.0,1.0,4000.0,4000.0,98144,695000.0,34068627.450980395
1679,4,2.5,2780.0,1.0,8967.0,8967.0,98136,1530000.0,55035971.22302158
1680,5,3.5,3410.0,1.0,5000.0,5000.0,98115,1725000.0,50586510.26392962
1681,2,1.5,2280.0,1.0,4000.0,4000.0,98144,650000.0,28508771.92982456
1682,3,2.0,2100.0,1.0,7800.0,7800.0,98168,510000.0,24285714.285714287
1683,2,2.0,1101.0,1.0,1608.0,1608.0,98115,780000.0,70844686.64850137
1685,3,1.5,1030.0,1.0,6086.0,6086.0,98125,739000.0,71747572.81553398
1686,2,2.0,1042.0,1.0,1615.0,1615.0,98144,630000.0,60460652.591170825
1687,3,3.5,1740.0,1.0,5000.0,5000.0,98103,1020000.0,58620689.655172415
1690,1,1.0,460.0,1.0,8094.0,8094.0,98108,1250000.0,271739130.4347826
1691,3,2.0,1540.0,1.0,993.0,993.0,98122,900000.0,58441558.44155844
1693,5,2.0,2800.0,1.0,6250.0,6250.0,98103,1200000.0,42857142.85714286
1694,3,3.5,2480.0,1.0,5118.0,5118.0,98122,1500000.0,60483870.96774194
1695,5,3.0,2170.0,1.0,6650.0,6650.0,98168,740000.0,34101382.488479264
1696,5,4.0,2447.0,1.0,3100.0,3100.0,98117,1500000.0,61299550.46996322
1697,3,2.0,2164.0,1.0,4000.0,4000.0,98117,800000.0,36968576.709796675
1698,2,1.0,740.0,1.0,7500.0,7500.0,98126,553500.0,74797297.2972973
1699,3,2.5,2080.0,1.0,5160.0,5160.0,98116,1200000.0,57692307.692307696
1700,2,1.0,1800.0,1.0,2613.0,2613.0,98105,25000000.0,1388888888.8888888
1701,2,2.0,1180.0,1.0,792.0,792.0,98106,527000.0,44661016.949152544
1702,3,2.0,2020.0,1.0,5525.0,5525.0,98117,1625000.0,80445544.55445544
1703,3,3.5,1150.0,1.0,1199.0,1199.0,98103,625000.0,54347826.08695652
1704,3,2.0,1220.0,1.0,1.0,43560.0,98107,824900.0,67614754.09836066
1705,2,1.0,810.0,1.0,6400.0,6400.0,98146,435000.0,53703703.7037037
1706,1,1.0,696.0,1.0,0.41,17859.6,98119,400000.0,57471264.36781609
1707,3,3.5,2030.0,1.0,2500.0,2500.0,98122,1200000.0,59113300.492610835
1708,5,3.5,3930.0,1.0,7650.0,7650.0,98133,1800000.0,45801526.71755725
1709,5,2.0,2920.0,1.0,7800.0,7800.0,98117,1359000.0,46541095.89041096
1710,4,2.0,1460.0,1.0,5000.0,5000.0,98116,787500.0,53938356.16438356
1711,4,1.5,2770.0,1.0,3038.0,3038.0,98119,850000.0,30685920.57761733
1713,3,3.5,1690.0,1.0,1444.0,1444.0,98103,965000.0,57100591.71597633
1714,3,1.0,1170.0,1.0,8100.0,8100.0,98133,825000.0,70512820.51282051
1715,4,2.0,2370.0,1.0,8775.0,8775.0,98125,1125000.0,47468354.43037975
1717,2,1.0,976.0,1.0,2064.0,2064.0,98106,475000.0,48668032.78688525
1719,2,2.0,1040.0,1.0,0.29,12632.4,98102,685000.0,65865384.615384616
1724,3,2.0,1711.0,1.0,1171.0,1171.0,98125,675500.0,39479836.35300994
1725,2,1.0,860.0,1.0,8280.0,8280.0,98125,675000.0,78488372.09302326
1727,1,1.0,704.0,1.0,1.0,43560.0,98144,569000.0,80823863.63636364
1728,3,2.5,1790.0,1.0,5761.0,5761.0,98106,590000.0,32960893.854748603
1729,3,2.0,2140.0,1.0,7200.0,7200.0,98115,918000.0,42897196.26168224
1730,4,3.0,2040.0,1.0,6348.0,6348.0,98103,940000.0,46078431.37254902
1731,3,2.0,1894.0,1.0,2340.0,2340.0,98144,697000.0,36800422.38648363
1732,4,2.5,2750.0,1.0,5589.0,5589.0,98112,1680000.0,61090909.09090909
1733,4,3.5,2900.0,1.0,5040.0,5040.0,98107,1600000.0,55172413.79310345
1734,2,1.0,670.0,1.0,4500.0,4500.0,98106,490000.0,73134328.35820895
1735,4,2.5,2190.0,1.0,4590.0,4590.0,98136,1075000.0,49086757.99086758
1736,4,1.5,1810.0,1.0,9998.0,9998.0,98133,764000.0,42209944.75138122
1737,3,3.0,1440.0,1.0,5300.0,5300.0,98144,1050000.0,72916666.66666667
1738,3,2.0,2170.0,1.0,7920.0,7920.0,98178,560000.0,25806451.612903226
1739,2,2.0,993.0,1.0,0.24,10454.4,98103,709600.0,71460221.550856
1740,3,3.5,1450.0,1.0,1020.0,1020.0,98115,835000.0,57586206.89655172
1741,4,3.5,2336.0,1.0,2392.0,2392.0,98115,975000.0,41738013.69863014
1742,4,3.0,2320.0,1.0,4640.0,4640.0,98112,1472500.0,63469827.5862069
1743,3,2.0,1470.0,1.0,2226.0,2226.0,98106,600000.0,40816326.530612245
1745,3,1.5,990.0,1.0,4500.0,4500.0,98122,775000.0,78282828.28282829
1746,4,3.0,2110.0,1.0,7680.0,7680.0,98115,1180000.0,55924170.616113745
1747,3,1.0,1670.0,1.0,5500.0,5500.0,98136,731000.0,43772455.08982036
1748,3,2.0,2060.0,1.0,5280.0,5280.0,98126,756110.0,36704368.932038836
1749,3,1.0,1920.0,1.0,7550.0,7550.0,98146,456000.0,23750000.0
1750,3,2.5,2910.0,1.0,5200.0,5200.0,98109,1975000.0,67869415.80756013
1751,2,1.5,912.0,1.0,1.0,43560.0,98103,819980.0,89910087.71929824
1753,2,2.5,1160.0,1.0,1332.0,1332.0,98103,850000.0,73275862.06896552
1754,3,1.0,2280.0,1.0,6900.0,6900.0,98116,1005000.0,44078947.368421055
1755,3,2.5,1515.0,1.0,1563.0,1563.0,98102,905000.0,59735973.59735974
1756,3,2.5,2600.0,1.0,9100.0,9100.0,98146,875000.0,33653846.15384615
1757,3,2.0,1000.0,1.0,1916.0,1916.0,98122,710000.0,71000000.0
1758,2,1.0,672.0,1.0,0.28,12196.800000000001,98168,373000.0,55505952.38095238
1760,3,2.0,2190.0,1.0,5000.0,5000.0,98106,840000.0,38356164.38356164
1761,1,2.0,1517.0,1.0,0.32,13939.2,98105,1350000.0,88991430.45484509
1762,4,2.0,2160.0,1.0,4000.0,4000.0,98122,1400000.0,64814814.81481481
1763,4,1.0,2290.0,1.0,2703.0,2703.0,98103,905000.0,39519650.65502183
1764,3,1.0,1920.0,1.0,9399.0,9399.0,98117,725000.0,37760416.666666664
1765,3,3.0,1540.0,1.0,1044.0,1044.0,98115,800000.0,51948051.948051944
1767,2,1.5,1670.0,1.0,5500.0,5500.0,98117,1025000.0,61377245.50898203
1771,4,3.0,2700.0,1.0,8360.0,8360.0,98199,1100000.0,40740740.74074074
1772,2,2.5,2282.0,1.0,2.75,119790.0,98168,475000.0,20815074.49605609
1773,7,3.5,4530.0,1.0,5047.0,5047.0,98103,2950000.0,65121412.80353201
1775,3,2.0,1590.0,1.0,2500.0,2500.0,98117,880000.0,55345911.94968554
1777,3,2.0,2840.0,1.0,5196.0,5196.0,98199,1400000.0,49295774.64788733
1778,6,3.0,2350.0,1.0,8800.0,8800.0,98118,850000.0,36170212.765957445
1779,1,1.0,630.0,1.0,0.35,15245.999999999998,98104,335000.0,53174603.17460317
1781,4,3.5,4350.0,1.0,7000.0,7000.0,98136,2000000.0,45977011.494252875
1782,1,3.0,1730.0,1.0,5500.0,5500.0,98118,750000.0,43352601.15606936
1784,3,2.0,1684.0,1.0,1395.0,1395.0,98117,870000.0,51662707.83847981
1785,3,2.5,2040.0,1.0,3298.0,3298.0,98136,1200000.0,58823529.4117647
1786,2,2.0,1057.0,1.0,0.28,12196.800000000001,98105,599900.0,56754966.88741722
1787,3,2.0,2256.0,1.0,3500.0,3500.0,98119,1370000.0,60726950.35460993
1788,4,2.0,1900.0,1.0,5350.0,5350.0,98118,670000.0,35263157.89473684
1789,2,1.0,760.0,1.0,8686.0,8686.0,98115,775000.0,101973684.21052632
1790,2,1.0,780.0,1.0,6860.0,6860.0,98146,395000.0,50641025.64102564
1791,4,3.0,3020.0,1.0,3254.0,3254.0,98106,1499000.0,49635761.58940397
1792,1,2.5,2220.0,1.0,2519.0,2519.0,98103,1200000.0,54054054.05405405
1794,4,2.0,1530.0,1.0,8782.0,8782.0,98118,645000.0,42156862.74509804
1795,2,1.0,850.0,1.0,6000.0,6000.0,98118,580000.0,68235294.11764705
1796,3,2.5,1860.0,1.0,7992.0,7992.0,98136,1050000.0,56451612.90322581
1797,2,2.0,980.0,1.0,3000.0,3000.0,98118,849950.0,86729591.8367347
1798,3,2.0,1470.0,1.0,1348.0,1348.0,98107,933500.0,63503401.36054422
1799,2,1.0,980.0,1.0,2226.0,2226.0,98144,598000.0,61020408.1632653
1801,3,1.0,996.0,1.0,2588.0,2588.0,98125,560000.0,56224899.598393574
1802,1,1.0,980.0,1.0,3700.0,3700.0,98106,485000.0,49489795.91836735
1803,4,1.5,2380.0,1.0,5500.0,5500.0,98117,937000.0,39369747.89915966
1804,2,2.0,2470.0,1.0,4800.0,4800.0,98102,1525000.0,61740890.68825911
1805,4,4.0,2120.0,1.0,6000.0,6000.0,98136,900000.0,42452830.18867925
1806,2,2.5,840.0,1.0,2891.0,2891.0,98115,720000.0,85714285.71428572
1807,4,5.0,1910.0,1.0,6750.0,6750.0,98177,800000.0,41884816.7539267
1808,2,1.0,1380.0,1.0,6613.0,6613.0,98106,640000.0,46376811.5942029
1809,4,5.0,2390.0,1.0,6156.0,6156.0,98117,1500000.0,62761506.27615063
1810,4,3.0,2840.0,1.0,4550.0,4550.0,98122,1399990.0,49295422.535211265
1813,3,3.5,2996.0,1.0,5219.0,5219.0,98115,2050000.0,68424566.0881175
1814,5,3.5,5020.0,1.0,5880.0,5880.0,98126,1550000.0,30876494.023904383
1815,3,2.0,1498.0,1.0,1238.0,1238.0,98122,935000.0,62416555.40720961
1816,2,1.0,711.0,1.0,5011.0,5011.0,98107,485000.0,68213783.40365683
1817,4,3.0,2740.0,1.0,5616.0,5616.0,98115,1220000.0,44525547.44525547
1818,3,2.0,1328.0,1.0,859.0,859.0,98103,920000.0,69277108.43373494
1820,3,2.0,2020.0,1.0,6397.0,6397.0,98117,840000.0,41584158.41584159
1822,2,2.0,1546.0,1.0,1368.0,1368.0,98108,669000.0,43272962.48382924
1823,4,3.0,2970.0,1.0,7350.0,7350.0,98118,720000.0,24242424.242424242
1824,3,3.5,1615.0,1.0,1.0,43560.0,98133,796000.0,49287925.696594425
1825,2,2.0,1170.0,1.0,588.0,588.0,98144,625000.0,53418803.418803416
1826,3,2.0,1350.0,1.0,1056.0,1056.0,98136,722500.0,53518518.518518515
1827,2,2.0,1143.0,1.0,672.0,672.0,98107,689900.0,60358705.16185477
1828,3,2.5,1220.0,1.0,1095.0,1095.0,98109,900000.0,73770491.80327868
1829,4,1.5,2100.0,1.0,6532.0,6532.0,98199,875000.0,41666666.666666664
1830,4,1.5,3200.0,1.0,5508.0,5508.0,98117,1290000.0,40312500.0
1832,3,2.0,2930.0,1.0,0.7,30491.999999999996,98146,775000.0,26450511.945392493
1834,4,4.0,2550.0,1.0,5300.0,5300.0,98117,1550000.0,60784313.7254902
1835,2,2.0,789.0,1.0,0.27,11761.2,98107,475000.0,60202788.33967047
1836,3,3.0,2546.0,1.0,3600.0,3600.0,98109,1810000.0,71091908.87666929
1837,2,1.0,680.0,1.0,8382.0,8382.0,98146,565000.0,83088235.29411764
1838,2,1.5,1000.0,1.0,1000.0,1000.0,98117,640000.0,64000000.0
1839,3,2.0,1676.0,1.0,4828.0,4828.0,98115,840000.0,50119331.74224344
1841,1,1.0,750.0,1.0,5750.0,5750.0,98116,725000.0,96666666.66666667
1843,4,2.0,3220.0,1.0,7800.0,7800.0,98177,2000000.0,62111801.242236026
1844,2,2.0,2340.0,1.0,6802.0,6802.0,98105,1398000.0,59743589.743589744
1846,5,3.0,4040.0,1.0,4320.0,4320.0,98105,1650000.0,40841584.15841584
1847,2,1.0,990.0,1.0,4800.0,4800.0,98108,455000.0,45959595.959595956
1848,4,4.0,2850.0,1.0,4900.0,4900.0,98105,1755000.0,61578947.368421055
1849,4,2.5,1620.0,1.0,6120.0,6120.0,98126,849950.0,52466049.38271605
1851,2,1.0,1240.0,1.0,4317.0,4317.0,98116,656500.0,52943548.38709678
1852,3,2.5,1620.0,1.0,1377.0,1377.0,98112,935000.0,57716049.38271605
1853,3,3.0,1608.0,1.0,2039.0,2039.0,98126,625000.0,38868159.2039801
1854,4,1.0,1530.0,1.0,6250.0,6250.0,98117,740000.0,48366013.07189543
1855,4,2.0,2270.0,1.0,3600.0,3600.0,98119,1335000.0,58810572.68722467
1857,2,1.0,1180.0,1.0,1560.0,1560.0,98122,677000.0,57372881.355932206
1858,1,1.0,672.0,1.0,0.54,23522.4,98107,464000.0,69047619.04761904
1859,3,1.5,998.0,1.0,904.0,904.0,98117,610000.0,61122244.488977954
1860,4,2.0,2220.0,1.0,5775.0,5775.0,98144,740000.0,33333333.333333332
1861,1,1.0,700.0,1.0,0.41,17859.6,98119,405000.0,57857142.85714286
1862,7,6.0,7636.0,1.0,8625.0,8625.0,98103,2225000.0,29138292.299633317
1863,4,5.5,3530.0,1.0,0.44,19166.4,98118,1550000.0,43909348.441926345
1864,3,2.0,1620.0,1.0,3840.0,3840.0,98117,675000.0,41666666.666666664
1865,4,3.0,1620.0,1.0,3380.0,3380.0,98117,950000.0,58641975.30864198
1868,4,3.5,2600.0,1.0,4101.0,4101.0,98108,1060000.0,40769230.76923077
1869,3,2.0,1960.0,1.0,6138.0,6138.0,98115,900000.0,45918367.346938774
1870,2,2.0,950.0,1.0,0.68,29620.800000000003,98106,395000.0,41578947.368421055
1871,2,2.0,1410.0,1.0,0.25,10890.0,98112,880000.0,62411347.5177305
1872,2,1.5,1022.0,1.0,1.0,43560.0,98144,729000.0,71330724.0704501
1873,4,2.0,2840.0,1.0,5750.0,5750.0,98126,1175000.0,41373239.43661972
1875,5,2.0,1920.0,1.0,4173.0,4173.0,98118,739000.0,38489583.333333336
1876,3,3.5,3880.0,1.0,0.29,12632.4,98199,2500000.0,64432989.690721646
1877,3,2.0,1010.0,1.0,6300.0,6300.0,98106,650000.0,64356435.64356436
1878,6,4.0,3300.0,1.0,3810.0,3810.0,98103,1237500.0,37500000.0
1879,3,1.0,1070.0,1.0,6567.0,6567.0,98178,580000.0,54205607.476635516
1880,3,1.0,1270.0,1.0,7140.0,7140.0,98117,1050000.0,82677165.3543307
1881,3,2.0,1413.0,1.0,1.0,43560.0,98103,1099970.0,77846426.04387827
1882,3,2.5,1820.0,1.0,3090.0,3090.0,98115,1030000.0,56593406.593406595
1885,3,3.5,3290.0,1.0,7338.0,7338.0,98126,1400000.0,42553191.4893617
1886,2,2.0,1391.0,1.0,1049.0,1049.0,98115,672500.0,48346513.299784325
1887,2,2.0,1372.0,1.0,900.0,900.0,98125,649950.0,47372448.97959184
1888,2,1.5,960.0,1.0,8057.0,8057.0,98199,515000.0,53645833.333333336
1889,3,2.5,1890.0,1.0,1097.0,1097.0,98144,699000.0,36984126.984126985
1890,4,3.0,2230.0,1.0,6700.0,6700.0,98115,1150000.0,51569506.7264574
1893,4,2.0,1820.0,1.0,5600.0,5600.0,98117,760000.0,41758241.75824176
1894,8,4.5,3600.0,1.0,4360.0,4360.0,98105,1500000.0,41666666.666666664
1895,2,2.5,1305.0,1.0,2044.0,2044.0,98116,770000.0,59003831.41762452
1896,3,2.0,1840.0,1.0,3880.0,3880.0,98117,959630.0,52153804.347826086
1898,2,2.5,1040.0,1.0,990.0,990.0,98117,705000.0,67788461.53846154
1901,4,2.5,3198.0,1.0,5000.0,5000.0,98103,1712000.0,53533458.41150719
1903,2,2.5,950.0,1.0,1500.0,1500.0,98107,675000.0,71052631.57894737
1904,3,1.0,1050.0,1.0,4080.0,4080.0,98117,835000.0,79523809.52380952
1906,3,1.0,860.0,1.0,8054.0,8054.0,98178,425000.0,49418604.65116279
1907,4,3.0,1890.0,1.0,1097.0,1097.0,98144,699000.0,36984126.984126985
1908,2,2.5,1138.0,1.0,3.97,172933.2,98126,515000.0,45254833.04042179
1909,4,2.0,1830.0,1.0,9920.0,9920.0,98146,535000.0,29234972.677595627
1910,2,1.0,1980.0,1.0,2295.0,2295.0,98144,699950.0,35351010.1010101
1911,3,5.5,1730.0,1.0,1766.0,1766.0,98105,850000.0,49132947.97687861
1912,3,3.0,2462.0,1.0,2272.0,2272.0,98117,915000.0,37164906.58001625
1913,3,3.5,1300.0,1.0,1994.0,1994.0,98106,583000.0,44846153.84615385
1914,4,2.0,1550.0,1.0,6000.0,6000.0,98103,1325000.0,85483870.96774194
1915,3,3.5,1679.0,1.0,1.0,43560.0,98126,689000.0,41036331.14949375
1916,3,1.0,1220.0,1.0,5850.0,5850.0,98116,680000.0,55737704.91803279
1917,3,1.5,1540.0,1.0,8505.0,8505.0,98178,535000.0,34740259.74025974
1918,3,2.0,1520.0,1.0,2185.0,2185.0,98116,916500.0,60296052.631578945
1919,3,1.0,1320.0,1.0,6250.0,6250.0,98168,529000.0,40075757.57575758
1920,2,1.0,1290.0,1.0,1875.0,1875.0,98103,640000.0,49612403.1007752
1921,3,2.5,1870.0,1.0,837.0,837.0,98117,890000.0,47593582.887700535
1922,3,3.5,1762.0,1.0,1494.0,1494.0,98102,1000000.0,56753688.98978434
1923,3,1.0,1240.0,1.0,4842.0,4842.0,98118,531000.0,42822580.64516129
1924,3,1.5,1307.0,1.0,1362.0,1362.0,98125,650000.0,49732211.17061974
1926,2,1.5,1070.0,1.0,1569.0,1569.0,98103,849950.0,79434579.43925233
1927,2,1.0,1820.0,1.0,7500.0,7500.0,98125,1037300.0,56994505.494505495
1928,3,2.0,1790.0,1.0,4080.0,4080.0,98115,900000.0,50279329.608938545
1929,5,3.5,3700.0,1.0,5520.0,5520.0,98119,2050000.0,55405405.4054054
1930,4,3.5,3340.0,1.0,6300.0,6300.0,98144,2100000.0,62874251.49700599
1931,4,2.5,2250.0,1.0,7650.0,7650.0,98106,924900.0,41106666.666666664
1932,3,2.0,1799.0,1.0,1471.0,1471.0,98103,940000.0,52251250.69483046
1934,5,2.5,4639.0,1.0,8036.0,8036.0,98112,3350000.0,72213839.1894805
1935,3,1.0,1810.0,1.0,0.24,10454.4,98178,512000.0,28287292.817679558
1937,3,2.0,2120.0,1.0,6009.0,6009.0,98117,1345000.0,63443396.2264151
1938,1,1.0,616.0,1.0,0.35,15245.999999999998,98101,399900.0,64918831.16883117
1939,6,6.0,1780.0,1.0,7900.0,7900.0,98168,733500.0,41207865.16853932
1940,4,2.0,2630.0,1.0,8750.0,8750.0,98115,1350000.0,51330798.47908745
1941,5,3.0,3060.0,1.0,6250.0,6250.0,98116,950000.0,31045751.633986928
1942,3,2.0,2700.0,1.0,0.37,16117.199999999999,98178,734000.0,27185185.185185187
1943,5,4.0,2030.0,1.0,6000.0,6000.0,98144,670000.0,33004926.108374383
